id,date,masthead,title,page,words,pollster,url
245665473,1945-11-10,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL No Puppet Job For Hirohito,5,216,Gallup,https://trove.nla.gov.au/newspaper/article/245665473
50289641,1945-11-10,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",'Rule Must Be Firmer',2,65,Gallup,https://trove.nla.gov.au/newspaper/article/50289641
48676954,1945-11-12,"The Advertiser (Adelaide, SA : 1931 - 1954)","Compulsory Arbitration Favored In U.S. NEW YORK, November 10.",1,78,Gallup,https://trove.nla.gov.au/newspaper/article/48676954
48677108,1945-11-13,"The Advertiser (Adelaide, SA : 1931 - 1954)","HOUSE SHORTAGE IN BRITAIN One In Three Seeking New Place To Live LONDON, November 12.",6,127,Gallup,https://trove.nla.gov.au/newspaper/article/48677108
279265714,1945-11-13,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Vote For Compulsory Arbitration In U.S.,2,65,Gallup,https://trove.nla.gov.au/newspaper/article/279265714
245658656,1945-11-14,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL Private Enterprise For Building Houses,6,244,Gallup,https://trove.nla.gov.au/newspaper/article/245658656
95615380,1945-11-14,Kalgoorlie Miner (WA : 1895 - 1954),Compulsory Arbitration Favoured in U.S,3,89,Gallup,https://trove.nla.gov.au/newspaper/article/95615380
50288068,1945-11-16,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",POLL OPPOSES GOVT. HOMES,5,179,Gallup,https://trove.nla.gov.au/newspaper/article/50288068
266647800,1945-11-16,"The Guardian (Perth, WA : 1937 - 1954)",OCCUPATION OF JAPAN,8,69,Gallup,https://trove.nla.gov.au/newspaper/article/266647800
50290089,1945-11-17,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",GALLUP POLL. Time Limit On Pegging,4,146,Gallup,https://trove.nla.gov.au/newspaper/article/50290089
245656606,1945-11-17,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL REVEALS . . . Public Wants Early End To Price-Wage Control,5,242,Gallup,https://trove.nla.gov.au/newspaper/article/245656606
17959942,1945-11-17,The Sydney Morning Herald (NSW : 1842 - 1954),Christ Asked a Gallup,6,581,Gallup,https://trove.nla.gov.au/newspaper/article/17959942
83627436,1945-11-17,"The Daily News (Perth, WA : 1882 - 1955)",Public Wants : Price And Wage Controls To End In 18 Months,3,229,Gallup,https://trove.nla.gov.au/newspaper/article/83627436
279272503,1945-11-19,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Public View Of Controls,5,48,Gallup,https://trove.nla.gov.au/newspaper/article/279272503
266558715,1945-11-22,"The Harvey-Waroona Mail (Collie, WA : 1931 - 1956)",OCCUPATION OF JAPAN,2,67,Gallup,https://trove.nla.gov.au/newspaper/article/266558715
218027038,1945-11-22,Coolgardie Miner (WA : 1935 - 1954),OCCUPATION OF JAPAN,2,68,Gallup,https://trove.nla.gov.au/newspaper/article/218027038
149676913,1945-11-22,"South Western Advertiser (Perth, WA : 1910 - 1954)",OCCUPATION OF JAPAN,2,67,Gallup,https://trove.nla.gov.au/newspaper/article/149676913
256257314,1945-11-23,"Dampier Herald and Nungarin Standard (Wyalkatchem, W.A.: 1943 - 1954)",OCCUPATION OF JAPAN,2,77,Gallup,https://trove.nla.gov.au/newspaper/article/256257314
257380984,1945-11-23,"North-Eastern Courier (Perth, WA : 1923 - 1955)",OCCUPATION OF JAPAN,2,68,Gallup,https://trove.nla.gov.au/newspaper/article/257380984
259736428,1945-11-23,The Boyup Brook Bulletin (WA : 1930 - 1950),OCCUPATION OF JAPAN,2,63,Gallup,https://trove.nla.gov.au/newspaper/article/259736428
251172077,1945-11-23,"Midlands Advocate (Perth, WA : 1930 - 1954)",OCCUPATION OF JAPAN,2,76,Gallup,https://trove.nla.gov.au/newspaper/article/251172077
241024557,1945-11-23,The Mullewa Mail (WA : 1921 - 1947),OCCUPATION OF JAPAN,2,68,Gallup,https://trove.nla.gov.au/newspaper/article/241024557
251962020,1945-11-23,Avon Argus and Cunderdin-Meckering-Tammin Mail (WA : 1925 - 1954),OCCUPATION OF JAPAN,2,66,Gallup,https://trove.nla.gov.au/newspaper/article/251962020
148636784,1945-11-23,Toodyay Herald (WA : 1912 - 1954),OCCUPATION OF JAPAN,2,68,Gallup,https://trove.nla.gov.au/newspaper/article/148636784
251153018,1945-11-23,Manjimup Mail and Jardee-Pemberton-Northcliffe Press (WA : 1927 - 1950),OCCUPATION OF JAPAN,2,70,Gallup,https://trove.nla.gov.au/newspaper/article/251153018
252687832,1945-11-23,Bridgetown Advocate (WA : 1938 - 1950),OCCUPATION OF JAPAN,2,68,Gallup,https://trove.nla.gov.au/newspaper/article/252687832
257684410,1945-11-23,The Northern Producer and Morawa and District Advertiser (WA : 1930 - 1947),OCCUPATION OF JAPAN,2,73,Gallup,https://trove.nla.gov.au/newspaper/article/257684410
262855659,1945-11-23,"The North Midland Times (Moora, WA : 1933 - 1954)",OCCUPATION OF JAPAN,2,65,Gallup,https://trove.nla.gov.au/newspaper/article/262855659
262891895,1945-11-23,"The Southern Sentinel (Mount Barker, WA : 1934 - 1954)",OCCUPATION OF JAPAN,2,77,Gallup,https://trove.nla.gov.au/newspaper/article/262891895
240177480,1945-11-23,"The Weekly Gazette (Goomalling, WA : 1924 - 1946)",OCCUPATION OF JAPAN,2,66,Gallup,https://trove.nla.gov.au/newspaper/article/240177480
256512166,1945-11-23,"The Eastern Recorder (Kellerberrin, WA : 1909 - 1954)",OCCUPATION OF JAPAN,2,67,Gallup,https://trove.nla.gov.au/newspaper/article/256512166
253443196,1945-11-23,Wongan-Ballidu Budget (WA : 1941 - 1954),OCCUPATION OF JAPAN,2,69,Gallup,https://trove.nla.gov.au/newspaper/article/253443196
250832650,1945-11-23,"Wheatbelt Tribune and Koorda Record (Wyalkatchem, WA : 1940 - 1954)",OCCUPATION OF JAPAN,2,72,Gallup,https://trove.nla.gov.au/newspaper/article/250832650
240242918,1945-11-23,"The Dowerin Guardian and Amery Line Advocate (Wyalkatchem, WA : 1927 - 1954)",OCCUPATION OF JAPAN,2,73,Gallup,https://trove.nla.gov.au/newspaper/article/240242918
245659094,1945-11-24,"The Herald (Melbourne, Vic. : 1861 - 1954)",Gallup Poll Volunteers For Island Garrisons,5,109,Gallup,https://trove.nla.gov.au/newspaper/article/245659094
48679043,1945-11-24,"The Advertiser (Adelaide, SA : 1931 - 1954)",PUBLIC OPINION POLL Volunteers For Island Garrisons,10,109,Gallup,https://trove.nla.gov.au/newspaper/article/48679043
83624884,1945-11-24,"The Daily News (Perth, WA : 1882 - 1955)",People Favour Volunteers,26,116,Gallup,https://trove.nla.gov.au/newspaper/article/83624884
50267052,1945-11-26,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",Most Favour Volunteers,3,105,Gallup,https://trove.nla.gov.au/newspaper/article/50267052
50264713,1945-11-29,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",CONTROL OF JAPAN,1,48,Gallup,https://trove.nla.gov.au/newspaper/article/50264713
50261516,1945-11-30,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",READER URGES Conscripts For Garrisons,2,794,Gallup,https://trove.nla.gov.au/newspaper/article/50261516
26142802,1945-12-01,"The Mercury (Hobart, Tas. : 1860 - 1954)",POLL SAYS SOCIAL SERVICES SHOULD BE CONTRIBUTORY,7,227,Gallup,https://trove.nla.gov.au/newspaper/article/26142802
48680035,1945-12-01,"The Advertiser (Adelaide, SA : 1931 - 1954)",Public Opinion Poll Insistence On Contributory Social Services Australians are even more insistent today than they were a year ago on a Federal contributory scheme to pay for social services.,10,232,Gallup,https://trove.nla.gov.au/newspaper/article/48680035
279262454,1945-12-03,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Poll Results Favor Social Services Scheme,9,88,Gallup,https://trove.nla.gov.au/newspaper/article/279262454
286109733,1945-12-03,The Toowoomba Chronicle and Darling Downs Gazette (Qld. : 1922 - 1965),POLLING EXPERT,5,137,Gallup,https://trove.nla.gov.au/newspaper/article/286109733
50250571,1945-12-08,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",MAJORITY LISTEN TO COMMERCIAL RADIO,4,196,Gallup,https://trove.nla.gov.au/newspaper/article/50250571
245942351,1945-12-08,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL U.S. Most Influential Nation,5,198,Gallup,https://trove.nla.gov.au/newspaper/article/245942351
83620550,1945-12-10,"The Daily News (Perth, WA : 1882 - 1955)",Gallup Poll US The Most Influential,2,206,Gallup,https://trove.nla.gov.au/newspaper/article/83620550
50256869,1945-12-12,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",'NELSON BURNS' INVITATION STEP UP FOR YOUR (LOIN) CHOP,3,403,Gallup,https://trove.nla.gov.au/newspaper/article/50256869
245934528,1945-12-13,"The Herald (Melbourne, Vic. : 1861 - 1954)",SAYS GALLUP POLLS INFLUENCE PUBLIC,10,166,Gallup,https://trove.nla.gov.au/newspaper/article/245934528
245936973,1945-12-15,"The Herald (Melbourne, Vic. : 1861 - 1954)",MOST U.S. SOLDIERS ARE DEMOCRATS,2,65,Gallup,https://trove.nla.gov.au/newspaper/article/245936973
98304639,1945-12-16,"Sunday Mail (Brisbane, Qld. : 1926 - 1954)",MORE SELFISHNESS,2,47,Gallup,https://trove.nla.gov.au/newspaper/article/98304639
74618228,1945-12-17,"The Advertiser (Adelaide, SA : 1931 - 1954)",PUBLIC OPINION POLL Most People Think Dutch Should Rule East Indies,8,278,Gallup,https://trove.nla.gov.au/newspaper/article/74618228
50257109,1945-12-18,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",Australians Favour Dutch Rule In N.E.I.,3,183,Gallup,https://trove.nla.gov.au/newspaper/article/50257109
50013986,1945-12-19,"Barrier Miner (Broken Hill, NSW : 1888 - 1954)",POLL SHOWS FEARS OF BRITISH STRIKES,4,110,Gallup,https://trove.nla.gov.au/newspaper/article/50013986
134356676,1945-12-21,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),"Some Forsee Wave of Strikes ""Herald"" Service.",7,111,Gallup,https://trove.nla.gov.au/newspaper/article/134356676
279268026,1945-12-24,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Three Powers Co-operation Favored By Poll,18,79,Gallup,https://trove.nla.gov.au/newspaper/article/279268026
279269014,1945-12-26,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",More Britishers Stay Home For Christmas,2,51,Gallup,https://trove.nla.gov.au/newspaper/article/279269014
192802077,1945-12-27,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",Poll Shows Many Fear British Strike Wave,6,112,Gallup,https://trove.nla.gov.au/newspaper/article/192802077
26142958,1945-12-29,"The Mercury (Hobart, Tas. : 1860 - 1954)",Part-Time Military Training Favoured By Poll,5,276,Gallup,https://trove.nla.gov.au/newspaper/article/26142958
74615393,1945-12-29,"The Advertiser (Adelaide, SA : 1931 - 1954)",Public Opinion Poll Compulsory Training On Spare-Time Basis Favored,8,286,Gallup,https://trove.nla.gov.au/newspaper/article/74615393
50252925,1945-12-29,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",NELSON BURNS COMMENDS The Joy Of An (H)iking Heart,3,392,Gallup,https://trove.nla.gov.au/newspaper/article/50252925
245945856,1945-12-29,"The Herald (Melbourne, Vic. : 1861 - 1954)",PEOPLE FAVOR Compulsory Training On Spare-time Basis,5,355,Gallup,https://trove.nla.gov.au/newspaper/article/245945856
83621204,1945-12-29,"The Daily News (Perth, WA : 1882 - 1955)",PEOPLE FAVOUR Compulsory Training On Spare-time Basis,27,290,Gallup,https://trove.nla.gov.au/newspaper/article/83621204
83621304,1945-12-29,"The Daily News (Perth, WA : 1882 - 1955)",PEOPLE FAVOUR Compulsory Training On Spare-time Basis,6,291,Gallup,https://trove.nla.gov.au/newspaper/article/83621304
245941121,1946-01-01,"The Herald (Melbourne, Vic. : 1861 - 1954)",BRITAIN FAVORS SAVINGS STILL,5,87,Gallup,https://trove.nla.gov.au/newspaper/article/245941121
140605512,1946-01-02,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),"British People Still Keen to Save ""Herald"" Service.",1,76,Gallup,https://trove.nla.gov.au/newspaper/article/140605512
26164169,1946-01-08,"The Mercury (Hobart, Tas. : 1860 - 1954)",Accurate Forecast Of Danish Election,4,161,Gallup,https://trove.nla.gov.au/newspaper/article/26164169
48685603,1946-01-09,"The Advertiser (Adelaide, SA : 1931 - 1954)",Success For Gallup Poll,8,155,Gallup,https://trove.nla.gov.au/newspaper/article/48685603
245941666,1946-01-09,"The Herald (Melbourne, Vic. : 1861 - 1954)",Commonwealth Favored As Income Tax Gatherer,5,223,Gallup,https://trove.nla.gov.au/newspaper/article/245941666
26164248,1946-01-09,"The Mercury (Hobart, Tas. : 1860 - 1954)",Commonwealth Favoured As Income Tax Collector,11,327,Gallup,https://trove.nla.gov.au/newspaper/article/26164248
228790822,1946-01-10,"The Sun (Sydney, NSW : 1910 - 1954)",Gallup Poll Accuracy,8,155,Gallup,https://trove.nla.gov.au/newspaper/article/228790822
279292237,1946-01-10,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Uniform Tax Favored in Gallup Poll,5,90,Gallup,https://trove.nla.gov.au/newspaper/article/279292237
279292095,1946-01-10,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",U.S. Poll Favors Jews For Palestine,23,36,Gallup,https://trove.nla.gov.au/newspaper/article/279292095
271338800,1946-01-10,Upper Murray and Mitta Herald (Vic. : 1885 - 1955),COMPULSORY TRAINING ON SPARE-TIME BASIS,4,267,Gallup,https://trove.nla.gov.au/newspaper/article/271338800
78823917,1946-01-12,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL Commonwealth Favoured As Income Tax Gatherer,13,343,Gallup,https://trove.nla.gov.au/newspaper/article/78823917
78823864,1946-01-12,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL Commonwealth Favoured As Income Tax Gatherer,26,329,Gallup,https://trove.nla.gov.au/newspaper/article/78823864
245942749,1946-01-12,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL 42-Hours Fair Working Week In Factories,5,334,Gallup,https://trove.nla.gov.au/newspaper/article/245942749
279295662,1946-01-14,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",42-Hours Week Favored In Gallup Poll,8,155,Gallup,https://trove.nla.gov.au/newspaper/article/279295662
50259993,1946-01-14,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",Part-Time Defence Training Favoured,5,268,Gallup,https://trove.nla.gov.au/newspaper/article/50259993
279289580,1946-01-15,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Poll Shows Majority For Nationalisation Special Sun Service,2,59,Gallup,https://trove.nla.gov.au/newspaper/article/279289580
26165216,1946-01-15,"The Mercury (Hobart, Tas. : 1860 - 1954)","Majority Approve Nationalisation ""The Mercury"" Special Service",2,61,Gallup,https://trove.nla.gov.au/newspaper/article/26165216
48686530,1946-01-15,"The Advertiser (Adelaide, SA : 1931 - 1954)","Britain's Nationalisation Plans LONDON, January 14",4,69,Gallup,https://trove.nla.gov.au/newspaper/article/48686530
22222343,1946-01-15,"The Argus (Melbourne, Vic. : 1848 - 1957)",DAILY DIGEST Compiled by A.L.B. WAGES AND PRICES,4,215,Gallup,https://trove.nla.gov.au/newspaper/article/22222343
48686489,1946-01-15,"The Advertiser (Adelaide, SA : 1931 - 1954)","Most Americans Favor Train Travel NEW YORK, January 13.",6,90,Gallup,https://trove.nla.gov.au/newspaper/article/48686489
48686769,1946-01-16,"The Advertiser (Adelaide, SA : 1931 - 1954)",PUBLIC OPINION POLL Wide Powers Referendum Unlikely To Succeed,8,273,Gallup,https://trove.nla.gov.au/newspaper/article/48686769
245948476,1946-01-16,"The Herald (Melbourne, Vic. : 1861 - 1954)","GALLUP POLL SHOWS Referendum For Wide Powers Likely To Be ""No""",6,277,Gallup,https://trove.nla.gov.au/newspaper/article/245948476
48462868,1946-01-17,"Barrier Miner (Broken Hill, NSW : 1888 - 1954)",POLL SHOWS MAJORITY FOR NATIONALISATION,6,56,Gallup,https://trove.nla.gov.au/newspaper/article/48462868
245936769,1946-01-17,"The Herald (Melbourne, Vic. : 1861 - 1954)",Federal Social Services Approved GALLUP POLL FINDING,11,333,Gallup,https://trove.nla.gov.au/newspaper/article/245936769
75056074,1946-01-17,"Standard (Frankston, Vic. : 1939 - 1949)",FRANKSTON CHAMBER OF COMMERCE.,5,168,Gallup,https://trove.nla.gov.au/newspaper/article/75056074
48686932,1946-01-17,"The Advertiser (Adelaide, SA : 1931 - 1954)","America's ""Most Critical Problem"" NEW YORK, January 15.",6,93,Gallup,https://trove.nla.gov.au/newspaper/article/48686932
48687161,1946-01-18,"The Advertiser (Adelaide, SA : 1931 - 1954)","Atom Splitting Poll Atom Splitting Poll LONDON, January 18.",10,64,Gallup,https://trove.nla.gov.au/newspaper/article/48687161
78825191,1946-01-18,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL FINDS Social Services Are Approved,10,275,Gallup,https://trove.nla.gov.au/newspaper/article/78825191
245946715,1946-01-18,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL SHOWS Flat Rate Tax For Social Services Favored,6,269,Gallup,https://trove.nla.gov.au/newspaper/article/245946715
78827125,1946-01-19,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL SHOWS Referendum For Wide Powers Likely To Be 'No',11,262,Gallup,https://trove.nla.gov.au/newspaper/article/78827125
78827261,1946-01-19,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL SHOWS Referendum For Wide Powers Likely To Be 'No',24,255,Gallup,https://trove.nla.gov.au/newspaper/article/78827261
279294771,1946-01-22,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Palestine Opinion Poll Shows Few' Interested,1,71,Gallup,https://trove.nla.gov.au/newspaper/article/279294771
286110554,1946-01-23,The Toowoomba Chronicle and Darling Downs Gazette (Qld. : 1922 - 1965),Wages and Prices,6,88,Gallup,https://trove.nla.gov.au/newspaper/article/286110554
50256032,1946-01-25,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",POLL ON WIDE POWERS REFERENDUM SAYS 'NO',4,214,Gallup,https://trove.nla.gov.au/newspaper/article/50256032
78821210,1946-01-26,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL Sharing Of Profits; Not More Wages,7,184,Gallup,https://trove.nla.gov.au/newspaper/article/78821210
78821185,1946-01-26,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL Sharing Of Profits; Not More Wages,14,184,Gallup,https://trove.nla.gov.au/newspaper/article/78821185
245941959,1946-01-28,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL SHOWS Sharing Of Profits; Not More Wages,6,149,Gallup,https://trove.nla.gov.au/newspaper/article/245941959
26167345,1946-01-28,"The Mercury (Hobart, Tas. : 1860 - 1954)",US Servicemen Favour Democrats Australian Associated Press,3,114,Gallup,https://trove.nla.gov.au/newspaper/article/26167345
200109036,1946-02-01,"The South Eastern Times (Millicent, SA : 1906 - 1954)",NEWS IN BRIEF,4,270,Gallup,https://trove.nla.gov.au/newspaper/article/200109036
78822146,1946-02-02,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL SUNDAY TENNIS AND GOLF FAVOURED,19,289,Gallup,https://trove.nla.gov.au/newspaper/article/78822146
78822206,1946-02-02,"The Daily News (Perth, WA : 1882 - 1955)",GALLUP POLL SUNDAY TENNIS AND GOLF FAVOURED,30,290,Gallup,https://trove.nla.gov.au/newspaper/article/78822206
245940281,1946-02-02,"The Herald (Melbourne, Vic. : 1861 - 1954)",GALLUP POLL SUNDAY TENNIS AND GOLF FAVORED,7,282,Gallup,https://trove.nla.gov.au/newspaper/article/245940281
98382371,1946-02-03,"Sunday Mail (Brisbane, Qld. : 1926 - 1954)",CANADA WANTS LOTTERY,1,45,Gallup,https://trove.nla.gov.au/newspaper/article/98382371
279291568,1946-02-05,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Most British Favor U.N.O. Atom Control,2,52,Gallup,https://trove.nla.gov.au/newspaper/article/279291568
279297395,1946-02-06,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Sunday Recreation,6,148,Gallup,https://trove.nla.gov.au/newspaper/article/279297395
